id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl
83,@Raiden20149,Who is a fan of taylor swift,Ugx9gleEyfxq4YQMyn14AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx9gleEyfxq4YQMyn14AaABAg,18-03-2024 21:32,0,Who is a fan of taylor swift,http://www.youtube.com/@Raiden20149
84,@ruthpittman4058,What are Swift? You’re my favorite singer ever I ever seen.❤❤❤❤❤❤❤❤❤❤❤,UgwBoPb3mz28jzy6q-t4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwBoPb3mz28jzy6q-t4AaABAg,18-03-2024 21:15,0,What are Swift? You’re my favorite singer ever I ever seen.❤❤❤❤❤❤❤❤❤❤❤,http://www.youtube.com/@ruthpittman4058
85,@michellegreene4593,Me,UgxSKu5OqQyAiLb87xd4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxSKu5OqQyAiLb87xd4AaABAg,18-03-2024 21:06,0,Me,http://www.youtube.com/@michellegreene4593
86,@alejandracruztorres1981,Whos Here for 2024 like if you are Here for 2024😊,UgzHqKIZU5QbDat1XNZ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzHqKIZU5QbDat1XNZ4AaABAg,18-03-2024 20:58,0,Whos Here for 2024 like if you are Here for 2024😊,http://www.youtube.com/@alejandracruztorres1981
87,@deborahniehuus8253,Me!,Ugwgs0uqXlXgxR51Myt4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwgs0uqXlXgxR51Myt4AaABAg,18-03-2024 20:57,0,Me!,http://www.youtube.com/@deborahniehuus8253
88,@nikkipolisso1351,Me,UgzlU53koLIYLRH29fF4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzlU53koLIYLRH29fF4AaABAg,18-03-2024 20:35,0,Me,http://www.youtube.com/@nikkipolisso1351
89,@Gugugaga-cb3pp,Whos Watching this in 2025? I’m leaving this comment here.. so when it’s 2025 I could see how much people are listening too this amazing song💞 ( Not forcing! 🙂),Ugxu7mtu_suQc6FO75d4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugxu7mtu_suQc6FO75d4AaABAg,18-03-2024 20:34,0,Whos Watching this in 2025? I’m leaving this comment here.. so when it’s 2025 I could see how much people are listening too this amazing song💞 ( Not forcing! 🙂),http://www.youtube.com/@Gugugaga-cb3pp
90,@user-oh1dh3hw3l,Don\'t listen to Google who is a full house taught and this song because will you don\'t be an eyeball to you,Ugw6HZvg0E7MONj4jNp4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw6HZvg0E7MONj4jNp4AaABAg,18-03-2024 20:20,0,Don\'t listen to Google who is a full house taught and this song because will you don\'t be an eyeball to you,http://www.youtube.com/@user-oh1dh3hw3l
91,@samz2427,why is everyone saying who\'s watching this in 2024,UgxXP3B72-OMIeQAshB4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxXP3B72-OMIeQAshB4AaABAg,18-03-2024 20:11,0,why is everyone saying who\'s watching this in 2024,http://www.youtube.com/@samz2427
92,@chloeandashlynntorres3387,I love Taylor,UgxG1U-rBVQ12MhMiSN4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxG1U-rBVQ12MhMiSN4AaABAg,18-03-2024 18:54,0,I love Taylor,http://www.youtube.com/@chloeandashlynntorres3387
93,@clg10bmg12,this is the best ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Ugw4sNxK3VM0CXlTqL94AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw4sNxK3VM0CXlTqL94AaABAg,18-03-2024 18:37,0,this is the best ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!,http://www.youtube.com/@clg10bmg12
94,@BrianRademacher-ll7et,i love so much taylor you are the best,Ugx9FweXZmPFg52p7f54AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx9FweXZmPFg52p7f54AaABAg,18-03-2024 18:22,0,i love so much taylor you are the best,http://www.youtube.com/@BrianRademacher-ll7et
95,@mertsasi2248,who\'s watching this in 2034?,Ugzmgo5Iqrynx0ycCyl4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugzmgo5Iqrynx0ycCyl4AaABAg,18-03-2024 17:38,0,who\'s watching this in 2034?,http://www.youtube.com/@mertsasi2248
96,@Georgi313,HELP I GOT THE ERAS TOUR AD LIKE RN,Ugymx_48IT2T60syckJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugymx_48IT2T60syckJ4AaABAg,18-03-2024 17:08,0,HELP I GOT THE ERAS TOUR AD LIKE RN,http://www.youtube.com/@Georgi313
97,@nielspoulsen6132,"Man, i never knew Taylor got inspirered by Bart Baker",UgwcSKNed0DA82OqVZV4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwcSKNed0DA82OqVZV4AaABAg,18-03-2024 16:38,0,"Man, i never knew Taylor got inspirered by Bart Baker",http://www.youtube.com/@nielspoulsen6132
98,@user-ue3et8mj1z,Lover teylor❤❤,UgzIAy3-ov9zGIRkK3t4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzIAy3-ov9zGIRkK3t4AaABAg,18-03-2024 16:18,0,Lover teylor❤❤,http://www.youtube.com/@user-ue3et8mj1z
99,@MURAT.KENTAU,"Я каждый год слушаю эту песню, ни кто не нажимает лайки 🎉🎉🎉🎉❤❤❤❤❤❤😮 Спасибо за лайки 2024",UgwOGHpp8DLLdowwHbl4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwOGHpp8DLLdowwHbl4AaABAg,18-03-2024 16:09,0,"Я каждый год слушаю эту песню, ни кто не нажимает лайки 🎉🎉🎉🎉❤❤❤❤❤❤😮 Спасибо за лайки 2024",http://www.youtube.com/@MURAT.KENTAU
100,@KatW83,SWIFTES HERE,UgxlZpK_WGOx9a540SF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxlZpK_WGOx9a540SF4AaABAg,18-03-2024 15:53,0,SWIFTES HERE,http://www.youtube.com/@KatW83
101,@Pig77792,"There are 650k comments: If you find mine, you\'re a legend🤣🤣🤣❤",Ugxyca4kXtypHf2J0iN4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugxyca4kXtypHf2J0iN4AaABAg,18-03-2024 15:23,0,"There are 650k comments: If you find mine, you\'re a legend🤣🤣🤣❤",http://www.youtube.com/@Pig77792
102,@ultimaGW,World brain....H.G.Wells,UgwpqUmvJNh0a6FECg14AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwpqUmvJNh0a6FECg14AaABAg,18-03-2024 15:04,0,World brain....H.G.Wells,http://www.youtube.com/@ultimaGW
103,@golddean2024,Gotta love these Starbucks lovers,UgwIKCihVH51bdBcRA14AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwIKCihVH51bdBcRA14AaABAg,18-03-2024 14:57,0,Gotta love these Starbucks lovers,http://www.youtube.com/@golddean2024
104,@user-kl7fe1wd9o,"Taylor your insane and i love the game! And U2,!",UgyeFhJAvjn5ikZdO5B4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyeFhJAvjn5ikZdO5B4AaABAg,18-03-2024 14:34,0,"Taylor your insane and i love the game! And U2,!",http://www.youtube.com/@user-kl7fe1wd9o
105,@ankurkar7985,Those are from India!!,Ugwg3AX0Z6b4CRpCKoB4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwg3AX0Z6b4CRpCKoB4AaABAg,18-03-2024 14:13,0,Those are from India!!,http://www.youtube.com/@ankurkar7985
106,@diyas07,Who\'s here for Sean o pry,Ugw6aHSBmSO9AdHDL2F4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw6aHSBmSO9AdHDL2F4AaABAg,18-03-2024 14:01,0,Who\'s here for Sean o pry,http://www.youtube.com/@diyas07
107,@HummusHere,It’s 2024 now! who else is still listening? 👇,Ugwi2rEKc20WfyFX9RV4AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwi2rEKc20WfyFX9RV4AaABAg,18-03-2024 13:57,0,It’s 2024 now! who else is still listening? 👇,http://www.youtube.com/@HummusHere
108,@Igies,Michael Jackson songs has more likes,UgxnGs-cDdZ2Pi7qokF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxnGs-cDdZ2Pi7qokF4AaABAg,18-03-2024 13:54,0,Michael Jackson songs has more likes,http://www.youtube.com/@Igies
109,@jacquesmeyer9467,Imagine if only half of all Taylors fans pray to Jesus for the rescue of her soul❤ you Taylor.,Ugwk6mcdn6XnRE0EOi14AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwk6mcdn6XnRE0EOi14AaABAg,18-03-2024 13:38,0,Imagine if only half of all Taylors fans pray to Jesus for the rescue of her soul❤ you Taylor.,http://www.youtube.com/@jacquesmeyer9467
110,@AlejandraSanchez-dk7qo,"Me molesta mucho este video, nose porque Taylor mato a un hombre tan guapo hubiera matado uno feo de esos ya no se encuentran...😢",UgzEpDQf8jDaS6rYtP14AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzEpDQf8jDaS6rYtP14AaABAg,18-03-2024 13:37,0,"Me molesta mucho este video, nose porque Taylor mato a un hombre tan guapo hubiera matado uno feo de esos ya no se encuentran...😢",http://www.youtube.com/@AlejandraSanchez-dk7qo
111,@user-tx8cx3ly7n,מאוהבת בדבר הזהההה שמעתםםםם?????❤😍😍,UgyHqPdDNcqgzP0Gi2h4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyHqPdDNcqgzP0Gi2h4AaABAg,18-03-2024 12:55,0,מאוהבת בדבר הזהההה שמעתםםםם?????❤😍😍,http://www.youtube.com/@user-tx8cx3ly7n
112,@CrazyAbbas7,2025,UgyhEkrFBF-1-J9feEB4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyhEkrFBF-1-J9feEB4AaABAg,18-03-2024 12:53,0,2025,http://www.youtube.com/@CrazyAbbas7
113,@austindavids5973,9b k,UgwGlCUJJsEVa1Y5EV54AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwGlCUJJsEVa1Y5EV54AaABAg,18-03-2024 12:28,0,9b k,http://www.youtube.com/@austindavids5973
114,@LovelyGlassRose-fo6wm,You\'ve always been my favourite singer.,UgzZTMmIys8M_8CIiV14AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzZTMmIys8M_8CIiV14AaABAg,18-03-2024 12:28,0,You\'ve always been my favourite singer.,http://www.youtube.com/@LovelyGlassRose-fo6wm
115,@LovelyGlassRose-fo6wm,❤❤❤❤Taller❤❤❤❤❤😊😊😊,UgwtbEnvDHAu9gfHveh4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwtbEnvDHAu9gfHveh4AaABAg,18-03-2024 12:26,0,❤❤❤❤Taller❤❤❤❤❤😊😊😊,http://www.youtube.com/@LovelyGlassRose-fo6wm
116,@austindavids5973,Stewpid non m(s Even f s i …,Ugy3OFeq5V8_-i2LmL94AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugy3OFeq5V8_-i2LmL94AaABAg,18-03-2024 12:26,0,Stewpid non m(s Even f s i …,http://www.youtube.com/@austindavids5973
117,@austindavids5973,12 o’ clock b,UgwAnyMqQCygKht99MR4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwAnyMqQCygKht99MR4AaABAg,18-03-2024 12:24,0,12 o’ clock b,http://www.youtube.com/@austindavids5973
118,@austindavids5973,Talent w Sword m,UgzeLubABwmu_MTpBxJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzeLubABwmu_MTpBxJ4AaABAg,18-03-2024 12:24,0,Talent w Sword m,http://www.youtube.com/@austindavids5973
119,@austindavids5973,"Let me guess ful of full w/w, Hmm 🤔",Ugw563XfOnG_HNpmV6l4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw563XfOnG_HNpmV6l4AaABAg,18-03-2024 12:23,0,"Let me guess ful of full w/w, Hmm 🤔",http://www.youtube.com/@austindavids5973
120,@austindavids5973,NoT it a l l(sr) fur tasted like dog hair,UgyFzByML4vPBreYx3J4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyFzByML4vPBreYx3J4AaABAg,18-03-2024 12:22,0,NoT it a l l(sr) fur tasted like dog hair,http://www.youtube.com/@austindavids5973
121,@austindavids5973,Nas heist crown 👑 f 😅❤,UgwBU6AgoKw5wqpcFeh4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwBU6AgoKw5wqpcFeh4AaABAg,18-03-2024 12:21,0,Nas heist crown 👑 f 😅❤,http://www.youtube.com/@austindavids5973
122,@austindavids5973,Sry women not women k.,UgxPwmFldH6Ciq29kFV4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxPwmFldH6Ciq29kFV4AaABAg,18-03-2024 12:20,0,Sry women not women k.,http://www.youtube.com/@austindavids5973
123,@austindavids5973,Spark spark ⚡️.,Ugxii3ahnQJmMpSesiN4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugxii3ahnQJmMpSesiN4AaABAg,18-03-2024 12:20,0,Spark spark ⚡️.,http://www.youtube.com/@austindavids5973
124,@austindavids5973,Sun ☀️,UgwZPoprirzimwHjHLR4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwZPoprirzimwHjHLR4AaABAg,18-03-2024 12:19,0,Sun ☀️,http://www.youtube.com/@austindavids5973
125,@austindavids5973,DDR,UgyId8euUVwemkrwzrl4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyId8euUVwemkrwzrl4AaABAg,18-03-2024 12:19,0,DDR,http://www.youtube.com/@austindavids5973
126,@austindavids5973,Parker bros 😎 Eli bud 😎,Ugxxh5e326sqAh49Sol4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugxxh5e326sqAh49Sol4AaABAg,18-03-2024 12:18,0,Parker bros 😎 Eli bud 😎,http://www.youtube.com/@austindavids5973
127,@austindavids5973,Pink ha,UgzzAk1-3uZ3B2nC3AZ4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzzAk1-3uZ3B2nC3AZ4AaABAg,18-03-2024 12:17,0,Pink ha,http://www.youtube.com/@austindavids5973
128,@austindavids5973,fas long arm,UgxdAC7qLvqEPS52oGt4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxdAC7qLvqEPS52oGt4AaABAg,18-03-2024 12:16,0,fas long arm,http://www.youtube.com/@austindavids5973
129,@austindavids5973,Scar mi not mouse women for wing eight g. X. close.,Ugwmqjt_mLTxZVFs81J4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwmqjt_mLTxZVFs81J4AaABAg,18-03-2024 12:16,0,Scar mi not mouse women for wing eight g. X. close.,http://www.youtube.com/@austindavids5973
130,@austindavids5973,1mil 🥛,UgyILVWqnbiRpq-on4t4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyILVWqnbiRpq-on4t4AaABAg,18-03-2024 12:14,0,1mil 🥛,http://www.youtube.com/@austindavids5973
131,@austindavids5973,"Jus wipe Chris 😢❤, he’ll wit dat.",Ugx0IEKL3LM6yAbeqRx4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx0IEKL3LM6yAbeqRx4AaABAg,18-03-2024 12:13,0,"Jus wipe Chris 😢❤, he’ll wit dat.",http://www.youtube.com/@austindavids5973
132,@austindavids5973,Kcute fix Acalaide fix,Ugz3LjE2LpQE-Lz_chV4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugz3LjE2LpQE-Lz_chV4AaABAg,18-03-2024 12:12,0,Kcute fix Acalaide fix,http://www.youtube.com/@austindavids5973
133,@austindavids5973,Cute one acute on. Sumthin not. 😅,UgztgnQ-Zvibd0B-wAV4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgztgnQ-Zvibd0B-wAV4AaABAg,18-03-2024 12:12,0,Cute one acute on. Sumthin not. 😅,http://www.youtube.com/@austindavids5973
134,@austindavids5973,"❤, Parkinson’s and Alzheimer’s are segregated , seriously as austi. Kno lot, cause my future 800s k, lemonade rummy park crazy spades ♠️ 8 fur dumber and dumber both o f ya calm memory mentality vs. Alzheimer’s and memory physical Parkinson’s everyone decay now everyone has the or that mental or payed phy.3d block when writing their life. I don’t. Dunno. Don’t know. =. Am I goin “” to fast for women and men to comprehend. Cause we flyin’ ova a lake. K.",UgyKiXx_7R2YHuqKCJd4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyKiXx_7R2YHuqKCJd4AaABAg,18-03-2024 12:11,0,"❤, Parkinson’s and Alzheimer’s are segregated , seriously as austi. Kno lot, cause my future 800s k, lemonade rummy park crazy spades ♠️ 8 fur dumber and dumber both o f ya calm memory mentality vs. Alzheimer’s and memory physical Parkinson’s everyone decay now everyone has the or that mental or payed phy.3d block when writing their life. I don’t. Dunno. Don’t know. =. Am I goin “” to fast for women and men to comprehend. Cause we flyin’ ova a lake. K.",http://www.youtube.com/@austindavids5973
135,@heatherlynn2204,Me,UgzxHHhZ87fAYv4z4kl4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzxHHhZ87fAYv4z4kl4AaABAg,18-03-2024 11:14,0,Me,http://www.youtube.com/@heatherlynn2204
136,@sultanismailov629,you look like my next mistake. LoL😂😂,UgyYscP2CK-Zyv638O94AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyYscP2CK-Zyv638O94AaABAg,18-03-2024 10:47,0,you look like my next mistake. LoL😂😂,http://www.youtube.com/@sultanismailov629
137,@LightLynxx-xn7nx,"Sean o pry , the mogger 🗿",UgzIXQZk3AN6Sv9ecPR4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzIXQZk3AN6Sv9ecPR4AaABAg,18-03-2024 10:33,0,"Sean o pry , the mogger 🗿",http://www.youtube.com/@LightLynxx-xn7nx
138,@blertalimonllari7438,Tis was 9 years ago 2015 time Flys fast BTW I LOVE U TAYLOR SWIFT I LOVE ALL UR MUSIC IF SOMEONE SED TAYLOR SWIFT OR ANY OTHER SINGER I\'LL ALWAYS PICK U IM UR BIGGEST FAN I HAVE 1000 BRACELETS OF UR NAME,UgxTFeZ34DQuT_5BUFV4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxTFeZ34DQuT_5BUFV4AaABAg,18-03-2024 10:26,0,Tis was 9 years ago 2015 time Flys fast BTW I LOVE U TAYLOR SWIFT I LOVE ALL UR MUSIC IF SOMEONE SED TAYLOR SWIFT OR ANY OTHER SINGER I\'LL ALWAYS PICK U IM UR BIGGEST FAN I HAVE 1000 BRACELETS OF UR NAME,http://www.youtube.com/@blertalimonllari7438
139,@MicheKallis-di4zo,Blank space love you,Ugxabufg7JOkvOGKdEJ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugxabufg7JOkvOGKdEJ4AaABAg,18-03-2024 10:20,0,Blank space love you,http://www.youtube.com/@MicheKallis-di4zo
140,@hoangyennguyen7767,who,Ugynj6DPeLxnPu0bQrx4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugynj6DPeLxnPu0bQrx4AaABAg,18-03-2024 10:18,0,who,http://www.youtube.com/@hoangyennguyen7767
141,@outraconta4143,Anyone in 3929?,UgwJfeWl49J2QjbEDkZ4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwJfeWl49J2QjbEDkZ4AaABAg,18-03-2024 10:14,0,Anyone in 3929?,http://www.youtube.com/@outraconta4143
142,@Dennis_Tan,Who watching in 2025???,UgzzcxcXZ72oxI3Q30l4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzzcxcXZ72oxI3Q30l4AaABAg,18-03-2024 09:45,0,Who watching in 2025???,http://www.youtube.com/@Dennis_Tan
143,@minnie_movie5905,I was not born but im screaming until my dad lets me go to the eras tour,UgxhkGc866KeO9Tk85d4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxhkGc866KeO9Tk85d4AaABAg,18-03-2024 09:42,0,I was not born but im screaming until my dad lets me go to the eras tour,http://www.youtube.com/@minnie_movie5905
144,@AidanHargreeves-gj9qx,The guy was like: girl stop singing lmao,UgxAlJxus4hYi8VaIs54AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxAlJxus4hYi8VaIs54AaABAg,18-03-2024 09:30,0,The guy was like: girl stop singing lmao,http://www.youtube.com/@AidanHargreeves-gj9qx
145,@xxxiproxxx923,We\'ll be missed sound blank space R.I.P 2014-2024,Ugxt2qFCY2zZsJpHUkR4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugxt2qFCY2zZsJpHUkR4AaABAg,18-03-2024 09:28,0,We\'ll be missed sound blank space R.I.P 2014-2024,http://www.youtube.com/@xxxiproxxx923
146,@Realmyway,I\'m addicted to this song❤❤,Ugz984Xu6iu82YD8FZZ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugz984Xu6iu82YD8FZZ4AaABAg,18-03-2024 09:26,0,I\'m addicted to this song❤❤,http://www.youtube.com/@Realmyway
147,@jadenli1093,Taylor : Grab your passport and my hand ! In the airport Taylor : I forgot to bring my passport ! 😂,UgxFstI-CKvVpxJhI594AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxFstI-CKvVpxJhI594AaABAg,18-03-2024 09:11,0,Taylor : Grab your passport and my hand ! In the airport Taylor : I forgot to bring my passport ! 😂,http://www.youtube.com/@jadenli1093
148,@ahbahjiang2539,Me,Ugy_0ufPJxRmme-sGBZ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugy_0ufPJxRmme-sGBZ4AaABAg,18-03-2024 08:10,0,Me,http://www.youtube.com/@ahbahjiang2539
149,@anumhussain-aamir1002,I love your songs 🎶,UgxqpRfjU5rq4G3DYpF4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxqpRfjU5rq4G3DYpF4AaABAg,18-03-2024 08:08,0,I love your songs 🎶,http://www.youtube.com/@anumhussain-aamir1002
150,@acadiasix,💀,UgzkRfGqpbsio3UiHpV4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzkRfGqpbsio3UiHpV4AaABAg,18-03-2024 08:07,0,💀,http://www.youtube.com/@acadiasix
151,@user-prishasedhra,❤You are the best❤ ❤You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤You are the best ❤ ❤You are the best ❤ ❤ You are the best❤ ❤You are the best ❤ ❤You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤,Ugyeh0iCz_2z1GKsgXN4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyeh0iCz_2z1GKsgXN4AaABAg,18-03-2024 07:46,0,❤You are the best❤ ❤You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤You are the best ❤ ❤You are the best ❤ ❤ You are the best❤ ❤You are the best ❤ ❤You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤ ❤ You are the best ❤,http://www.youtube.com/@user-prishasedhra
152,@THoiGiAn6789,Tôi biết đến bạn sau nhiều chuyến công diễn châu á!!!!🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,UgzrUmuUFp7iKbOOP3x4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzrUmuUFp7iKbOOP3x4AaABAg,18-03-2024 07:13,0,Tôi biết đến bạn sau nhiều chuyến công diễn châu á!!!!🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,http://www.youtube.com/@THoiGiAn6789
153,@emilylai9909,me!,UgyWV3pQHcc7POdPdjN4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyWV3pQHcc7POdPdjN4AaABAg,18-03-2024 07:07,0,me!,http://www.youtube.com/@emilylai9909
154,@anjupal4152,Who\'s listening to this 24/7 and doesn\'t care what year it is,UgzT9XArNLX9Cc913QN4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzT9XArNLX9Cc913QN4AaABAg,18-03-2024 04:09,1,Who\'s listening to this 24/7 and doesn\'t care what year it is,http://www.youtube.com/@anjupal4152
155,@Jervxc,🙋🏼,UgzT9XArNLX9Cc913QN4AaABAg.A17-ZS1rcSgA17A34XCzDM,@anjupal4152,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzT9XArNLX9Cc913QN4AaABAg.A17-ZS1rcSgA17A34XCzDM,18-03-2024 05:41,0,🙋🏼,http://www.youtube.com/@Jervxc
156,@karenasiimwe,I got a blank space baby😉 and I will write your name,UgxGW74sHRNiyZkZZGF4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxGW74sHRNiyZkZZGF4AaABAg,18-03-2024 03:00,0,I got a blank space baby😉 and I will write your name,http://www.youtube.com/@karenasiimwe
157,@MaryamKhan-jy8lw,I can\'t believe it\'s been 9 years since this MV came out it feels like it was just yesterday.,UgwwDjLx1-wJtNC0pJR4AaABAg,,5,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwwDjLx1-wJtNC0pJR4AaABAg,18-03-2024 02:16,0,I can\'t believe it\'s been 9 years since this MV came out it feels like it was just yesterday.,http://www.youtube.com/@MaryamKhan-jy8lw
158,@gabrielalejandrohernandezm3202,Sean mogged Taylor,Ugyf3AzXGhvtoYADUUN4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyf3AzXGhvtoYADUUN4AaABAg,18-03-2024 01:43,0,Sean mogged Taylor,http://www.youtube.com/@gabrielalejandrohernandezm3202
